"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	57	2339092	2.4
	"Census Region 4: West"	"CENS-R4"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	50	2377824	2.1
	"Census Region 4: West"	"CENS-R4"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	50	2407859	2.1
	"Census Region 4: West"	"CENS-R4"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	71	2455217	2.9
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	11	1739694	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	14	1783554	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	12	1814337	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	10	1837279	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	10	1869913	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	18	1941430	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	17	1976009	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	14	2017335	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	12	2136549	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	21	2170058	1.0
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	24	2201066	1.1
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	15	2246333	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	13	2285317	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	11	2303381	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	15	2339092	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	23	2377824	1.0
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	13	2407859	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	17	2455217	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	169	1716442	9.8
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	138	1739694	7.9
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	168	1783554	9.4
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	180	1814337	9.9
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	226	1837279	12.3
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	186	1869913	9.9
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	227	1902816	11.9
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	210	1941430	10.8
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	239	1976009	12.1
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	230	2017335	11.4
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	236	2058123	11.5
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	233	2087507	11.2
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	218	2136549	10.2
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	214	2170058	9.9
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	247	2201066	11.2
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	238	2246333	10.6
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	303	2285317	13.3
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	296	2303381	12.9
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	303	2339092	13.0
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	310	2377824	13.0
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	315	2407859	13.1
	"Census Region 4: West"	"CENS-R4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	341	2455217	13.9
	"Census Region 4: West"	"CENS-R4"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	12	1902816	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	14	1941430	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	20	1976009	1.0
	"Census Region 4: West"	"CENS-R4"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	29	2017335	1.4
	"Census Region 4: West"	"CENS-R4"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	40	2058123	1.9
	"Census Region 4: West"	"CENS-R4"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	55	2087507	2.6
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	163	1716442	9.5
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	130	1739694	7.5
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	161	1783554	9.0
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	172	1814337	9.5
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	217	1837279	11.8
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	180	1869913	9.6
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	213	1902816	11.2
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	196	1941430	10.1
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	219	1976009	11.1
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	201	2017335	10.0
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	195	2058123	9.5
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	178	2087507	8.5
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	213	2136549	10.0
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	210	2170058	9.7
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	243	2201066	11.0
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	234	2246333	10.4
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	296	2285317	13.0
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	289	2303381	12.5
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	293	2339092	12.5
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	305	2377824	12.8
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	311	2407859	12.9
	"Census Region 4: West"	"CENS-R4"	"Renal failure (N17-N19)"	"GR113-100"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	336	2455217	13.7
	"Census Region 4: West"	"CENS-R4"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	13	2285317	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	15	2303381	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	10	2339092	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	12	2455217	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	197	1716442	11.5
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	199	1739694	11.4
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	176	1783554	9.9
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	210	1814337	11.6
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	219	1837279	11.9
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	204	1869913	10.9
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	193	1902816	10.1
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	205	1941430	10.6
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	199	1976009	10.1
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	222	2017335	11.0
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	193	2058123	9.4
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	150	2087507	7.2
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	173	2136549	8.1
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	151	2170058	7.0
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	188	2201066	8.5
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	190	2246333	8.5
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	184	2285317	8.1
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	141	2303381	6.1
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	168	2339092	7.2
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	143	2377824	6.0
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	132	2407859	5.5
	"Census Region 4: West"	"CENS-R4"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	169	2455217	6.9
	"Census Region 4: West"	"CENS-R4"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	80	1716442	4.7
	"Census Region 4: West"	"CENS-R4"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	84	1739694	4.8
	"Census Region 4: West"	"CENS-R4"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	81	1783554	4.5
	"Census Region 4: West"	"CENS-R4"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	86	1814337	4.7
	"Census Region 4: West"	"CENS-R4"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	84	1837279	4.6
	"Census Region 4: West"	"CENS-R4"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	77	1869913	4.1
	"Census Region 4: West"	"CENS-R4"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	81	1902816	4.3
	"Census Region 4: West"	"CENS-R4"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	84	1941430	4.3
	"Census Region 4: West"	"CENS-R4"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	83	1976009	4.2
	"Census Region 4: West"	"CENS-R4"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	84	2017335	4.2
