"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	111	11619625	1.0
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	133	11710476	1.1
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	99	11803520	0.8
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	59	7211577	0.8
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	63	7448686	0.8
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	74	7789984	0.9
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	51	8062850	0.6
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	71	8331086	0.9
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	54	8595727	0.6
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	60	8866308	0.7
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	46	9137630	0.5
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	46	9407719	0.5
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	51	9690189	0.5
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	40	9959104	0.4
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	35	10165806	0.3
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	44	10427260	0.4
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	33	10575579	0.3
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	29	10729621	0.3
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	30	10992959	0.3
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	35	11179563	0.3
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	29	11306291	0.3
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	31	11491514	0.3
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	27	11619625	0.2
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	35	11710476	0.3
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	25	11803520	0.2
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	106	7211577	1.5
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	73	7448686	1.0
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	68	7789984	0.9
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	105	8062850	1.3
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	138	8331086	1.7
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	148	8595727	1.7
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	182	8866308	2.1
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	72	9137630	0.8
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	97	9407719	1.0
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	88	9690189	0.9
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	99	9959104	1.0
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	81	10165806	0.8
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	83	10427260	0.8
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	77	10575579	0.7
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	97	10729621	0.9
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	83	10992959	0.8
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	97	11179563	0.9
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	122	11306291	1.1
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	125	11491514	1.1
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	124	11619625	1.1
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	123	11710476	1.1
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	8312	11803520	70.4
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	3910	7211577	54.2
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	4083	7448686	54.8
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	4313	7789984	55.4
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	4487	8062850	55.7
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	4754	8331086	57.1
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	4727	8595727	55.0
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	5035	8866308	56.8
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	5330	9137630	58.3
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	5456	9407719	58.0
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	5572	9690189	57.5
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	5895	9959104	59.2
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	5988	10165806	58.9
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	6196	10427260	59.4
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	6545	10575579	61.9
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	6885	10729621	64.2
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	7103	10992959	64.6
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	7322	11179563	65.5
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	7585	11306291	67.1
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	8020	11491514	69.8
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	8173	11619625	70.3
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	8562	11710476	73.1
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	8651	11803520	73.3
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	39	7211577	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	29	7448686	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	37	7789984	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	23	8062850	0.3
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	45	8331086	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	32	8595727	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	29	8866308	0.3
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	34	9137630	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	36	9407719	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	37	9690189	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	41	9959104	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	50	10165806	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	48	10427260	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	55	10575579	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	55	10729621	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	48	10992959	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	55	11179563	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	80	11306291	0.7
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	61	11491514	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	60	11619625	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	81	11710476	0.7
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	74	11803520	0.6
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	28	7211577	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	28	7448686	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	28	7789984	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	29	8062850	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	37	8331086	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	29	8595727	0.3
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	34	8866308	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	41	9137630	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	32	9407719	0.3
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	28	9690189	0.3
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	46	9959104	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	45	10165806	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	55	10427260	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	48	10575579	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	45	10729621	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	51	10992959	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	46	11179563	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	47	11306291	0.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	62	11491514	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	59	11619625	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	53	11710476	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	58	11803520	0.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	184	7211577	2.6
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	201	7448686	2.7
